xOrder_ID,Customer_ID,Customer_Name,Order_Date,Product,Quantity,Price,Discount,Total_Amount,Payment_Method,Shipping_Address,Status
3238,C003,Bob Johnson,2023-07-28,Smartwatch,4,200,0.11,712.0,,"Atlanta, GA",Pending
3239,C008,Olivia Martinez,2023-04-07,Keyboard,2,100,0.14,172.0,,"Houston, TX",Cancelled
3240,C009,James Taylor,2023-09-28,Mouse,2,50,0.2,80.0,Credit Card,"Houston, TX",Shipped
3241,C007,David Wilson,2023-10-20,Laptop,2,1200,0.15,2040.0,PayPal,"Houston, TX",Cancelled
3242,C004,Alice Brown,2023-01-15,Phone,1,800,0.05,733.95,,"Miami, FL",Cancelled
3243,C010,Sophia Anderson,2023-11-18,Phone,2,800,-0.04,1664.0,Bank Transfer,"Los Angeles, CA",Cancelled
3244,C009,James Taylor,2023-11-11,Phone,1,800,0.05,760.0,Cryptocurrency,"Boston, MA",Shipped
3245,C001,John Doe,2023-09-20,Keyboard,1,100,0.03,97.0,PayPal,"New York, NY",Cancelled
3246,C001,John Doe,2023-11-09,Monitor,5,300,0.29,1065.0,Cryptocurrency,"Chicago, IL",Delivered
3247,C006,Emma Davis,2023-09-15,Phone,1,800,0.01,792.0,Bank Transfer,"Atlanta, GA",Returned
3248,C001,John Doe,2023-06-02,Laptop,4,1200,0.02,4704.0,Bank Transfer,"Los Angeles, CA",Cancelled
3248,C001,John Doe,2023-06-02,Laptop,4,1200,0.02,4704.0,Bank Transfer,"Los Angeles, CA",Cancelled
3249,C010,Sophia Anderson,2023-06-25,Smartwatch,1,200,0.0,200.0,PayPal,"Boston, MA",Returned
3250,C008,Olivia Martinez,2023-06-21,Keyboard,4,100,0.22,312.0,PayPal,"Houston, TX",Shipped
3251,C010,Sophia Anderson,2023-05-01,Monitor,1,300,0.08,276.0,Credit Card,"Chicago, IL",Delivered
3252,C006,Emma Davis,2023-05-05,Printer,1,250,0.09,227.5,Cryptocurrency,"Atlanta, GA",Returned
3253,C001,John Doe,2023-11-14,Printer,3,250,0.05,712.5,PayPal,"Chicago, IL",Returned
3254,C004,Alice Brown,2023-05-21,Printer,1,250,0.15,212.5,Cryptocurrency,"Houston, TX",Pending
3255,C006,Emma Davis,2023-06-01,Camera,3,600,0.27,1314.0,PayPal,"New York, NY",Shipped
3256,C010,Sophia Anderson,2023-09-25,Camera,4,600,0.1,2160.0,Credit Card,"Atlanta, GA",Shipped
3257,C003,Bob Johnson,2023-07-19,Phone,4,800,0.08,2944.0,Credit Card,"Houston, TX",Delivered
3258,C005,Charlie White,2023-09-02,Phone,5,800,0.03,3880.0,,"Seattle, WA",Shipped
3259,C001,,2023-10-07,Smartwatch,5,200,0.03,638.12,Bank Transfer,"New York, NY",Returned
3260,C005,Charlie White,2023-09-01,Smartwatch,4,200,0.17,664.0,Bank Transfer,"Atlanta, GA",Cancelled
3261,C001,John Doe,2023-03-03,Phone,1,800,0.01,792.0,PayPal,"Miami, FL",Cancelled
3262,C005,Charlie White,2023-02-03,Camera,5,600,0.03,2910.0,Cryptocurrency,"Seattle, WA",Shipped
3263,C001,John Doe,2023-05-21,Smartwatch,3,200,0.22,468.0,Cryptocurrency,"Los Angeles, CA",Returned
3264,C010,Sophia Anderson,2023-02-19,Keyboard,0,100,0.15,0.0,PayPal,"Los Angeles, CA",Delivered
3265,C010,Sophia Anderson,2023-04-28,Smartwatch,5,200,0.12,880.0,PayPal,"Chicago, IL",Returned
3266,C006,Emma Davis,2023-07-01,Headphones,1,150,0.02,147.0,Credit Card,"Boston, MA",Returned
3267,C007,David Wilson,2023-11-25,Laptop,4,1200,0.2,3840.0,,"San Francisco, CA",Cancelled
3268,C001,John Doe,2023-12-18,Keyboard,4,100,0.19,324.0,Bank Transfer,"Los Angeles, CA",Shipped
3268,C001,John Doe,2023-12-18,Keyboard,4,100,0.19,324.0,Bank Transfer,"Los Angeles, CA",Shipped
3269,C001,John Doe,2023-07-21,Camera,3,600,0.2,1440.0,Credit Card,"Miami, FL",Cancelled
3270,C006,Emma Davis,2023-02-13,Keyboard,2,100,0.09,182.0,Bank Transfer,"Atlanta, GA",Shipped
3271,C009,James Taylor,2023-01-16,Smartwatch,1,200,0.26,148.0,Credit Card,,Pending
3272,C001,John Doe,2023-04-12,Headphones,2,150,0.24,228.0,,"Chicago, IL",Returned
3273,C003,Bob Johnson,2023-10-05,Laptop,2,1200,0.09,2184.0,Cryptocurrency,"San Francisco, CA",Cancelled
3274,C004,Alice Brown,2023-01-28,Laptop,3,1200,0.11,3204.0,Cryptocurrency,"Atlanta, GA",Delivered
3275,C009,,2023-06-15,Phone,5,800,0.03,3880.0,,"New York, NY",Cancelled
3276,C005,Charlie White,2023-11-14,Camera,5,600,0.14,2580.0,PayPal,"Houston, TX",Cancelled
3277,C002,Jane Smith,2023-09-01,Monitor,4,300,0.12,1056.0,Cryptocurrency,"New York, NY",Pending
3278,C010,Sophia Anderson,2023-12-29,Mouse,2,50,0.07,93.0,Cryptocurrency,"Chicago, IL",Shipped
3279,C003,Bob Johnson,2023-05-29,Headphones,4,150,0.29,426.0,,"San Francisco, CA",Pending
3279,C003,Bob Johnson,2023-05-29,Headphones,4,150,0.29,426.0,,"San Francisco, CA",Pending
3280,C010,Sophia Anderson,2023-01-20,Mouse,2,50,0.26,74.0,Cryptocurrency,"Miami, FL",Shipped
3281,C006,Emma Davis,2023-01-03,Keyboard,5,100,0.23,385.0,PayPal,"Los Angeles, CA",Cancelled
3282,C006,Emma Davis,2023-03-13,Camera,3,600,0.27,1314.0,Cryptocurrency,"Los Angeles, CA",Returned
3283,C004,Alice Brown,2023-12-27,Mouse,5,50,0.09,227.5,Cryptocurrency,"Miami, FL",Delivered
3284,C010,Sophia Anderson,2023-08-25,Keyboard,5,100,0.01,495.0,Cryptocurrency,,Delivered
3285,C002,Jane Smith,2023-04-20,Camera,5,600,0.28,2160.0,,"Atlanta, GA",Shipped
3286,C002,Jane Smith,2023-05-08,Mouse,2,50,0.19,80.93,,"Los Angeles, CA",Shipped
3287,C002,Jane Smith,2023-11-12,Headphones,5,150,0.16,630.0,Cryptocurrency,"Boston, MA",Shipped
3288,C002,Jane Smith,2023-03-23,Laptop,2,1200,0.45,1320.0,,,Shipped
3289,C007,David Wilson,2023-12-20,Tablet,4,500,0.23,1540.0,PayPal,,Pending
3290,C007,David Wilson,2023-04-21,Tablet,4,500,0.24,1520.0,Credit Card,"Chicago, IL",Cancelled
3291,C001,John Doe,2023-07-04,Phone,4,800,0.11,2848.0,,"Houston, TX",Cancelled
3292,C001,John Doe,2023-11-09,Keyboard,1,100,0.07,93.0,,"New York, NY",Returned
3293,C010,Sophia Anderson,2023-02-25,Printer,1,250,0.23,192.5,,"San Francisco, CA",Shipped
3294,C002,Jane Smith,2023-10-16,Tablet,2,500,0.22,780.0,Credit Card,"Denver, CO",Pending
3295,C005,Charlie White,2023-01-04,Keyboard,3,100,0.43,171.0,Cryptocurrency,"Houston, TX",Cancelled
3295,C005,Charlie White,2023-01-04,Keyboard,3,100,0.43,171.0,Cryptocurrency,"Houston, TX",Cancelled
3296,C007,David Wilson,2023-01-25,Laptop,3,1200,0.27,2628.0,PayPal,,Pending
3297,C010,Sophia Anderson,2023-11-09,Printer,5,250,0.19,1274.06,PayPal,"Seattle, WA",Returned
3298,C010,Sophia Anderson,2023-10-03,Smartwatch,4,200,0.23,616.0,,"San Francisco, CA",Cancelled
3299,C003,Bob Johnson,2023-09-17,Phone,4,800,0.19,2592.0,Cryptocurrency,"Seattle, WA",Returned
3300,C005,Charlie White,2023-07-18,Mouse,4,50,0.3,140.0,Credit Card,"Atlanta, GA",Shipped
3301,C010,Sophia Anderson,2023-05-27,Tablet,1,500,0.27,365.0,,"Los Angeles, CA",Delivered
3302,C008,Olivia Martinez,2023-11-10,Monitor,3,300,0.25,675.0,Cryptocurrency,"San Francisco, CA",Delivered
3303,C008,Olivia Martinez,2023-04-11,Smartwatch,2,200,0.05,380.0,Credit Card,"Los Angeles, CA",Returned
3304,C008,Olivia Martinez,2023-12-13,Smartwatch,3,200,0.02,588.0,Cryptocurrency,"Atlanta, GA",Returned
3304,C008,Olivia Martinez,2023-12-13,Smartwatch,3,200,0.02,588.0,Cryptocurrency,"Atlanta, GA",Returned
3305,C002,Jane Smith,2023-07-04,Headphones,2,150,0.19,243.0,,,Pending
3306,C003,,2023-10-01,Printer,1,250,0.25,187.5,Credit Card,"Seattle, WA",Pending
3307,C010,Sophia Anderson,2023-03-31,Camera,-1,600,0.17,-498.0,Credit Card,"Denver, CO",Pending
3308,C002,Jane Smith,2023-07-02,Keyboard,2,100,0.14,172.0,Credit Card,"Boston, MA",Returned
3309,C010,Sophia Anderson,2023-04-16,Printer,1,250,0.23,192.5,Cryptocurrency,"Atlanta, GA",Cancelled
3310,C006,Emma Davis,2023-03-08,Headphones,5,150,0.19,607.5,Cryptocurrency,"San Francisco, CA",Shipped
3311,C002,Jane Smith,2023-10-27,Laptop,4,1200,0.13,4176.0,Cryptocurrency,"Boston, MA",Cancelled
3312,C009,James Taylor,2023-02-27,Smartwatch,2,200,0.17,332.0,,,Delivered
3313,C001,John Doe,2023-06-20,Tablet,1,500,0.29,355.0,Cryptocurrency,"Atlanta, GA",Shipped
3314,C010,Sophia Anderson,2023-04-24,Monitor,2,300,0.2,480.0,Cryptocurrency,"San Francisco, CA",Shipped
3315,C003,Bob Johnson,2023-07-27,Monitor,4,300,0.19,972.0,Cryptocurrency,"New York, NY",Pending
3316,C010,Sophia Anderson,2023-05-25,Mouse,4,50,0.29,142.0,PayPal,"Miami, FL",Returned
3317,C004,Alice Brown,2023-10-04,Camera,3,600,0.27,1314.0,PayPal,"New York, NY",Returned
3318,C008,Olivia Martinez,2023-09-12,Tablet,5,500,0.28,1800.0,PayPal,"Chicago, IL",Shipped
3319,C004,Alice Brown,2023-06-14,Camera,5,600,0.28,2160.0,Credit Card,"Los Angeles, CA",Pending
3320,C010,Sophia Anderson,2023-04-30,Phone,4,800,0.27,2336.0,Cryptocurrency,"Los Angeles, CA",Cancelled
3321,C009,James Taylor,2023-03-13,Mouse,1,50,0.04,48.0,Cryptocurrency,"Miami, FL",Cancelled
3322,C002,Jane Smith,2023-12-14,Keyboard,2,100,0.25,150.0,Bank Transfer,"Chicago, IL",Shipped
3323,C003,Bob Johnson,2023-09-24,Phone,3,800,0.1,2160.0,Credit Card,"Seattle, WA",Delivered
3323,C003,Bob Johnson,2023-09-24,Phone,3,800,0.1,2160.0,Credit Card,"Seattle, WA",Delivered
3324,C009,James Taylor,2023-06-15,Smartwatch,1,200,0.14,172.0,Cryptocurrency,"Miami, FL",Pending
3325,C007,David Wilson,2023-12-11,Phone,4,800,0.05,3040.0,,"Chicago, IL",Returned
3326,C002,Jane Smith,2023-09-10,Printer,4,250,0.17,830.0,PayPal,"New York, NY",Delivered
3327,C005,Charlie White,2023-04-18,Headphones,4,150,0.18,492.0,Bank Transfer,"Denver, CO",Cancelled
3328,C006,Emma Davis,2023-01-09,Mouse,5,50,0.07,232.5,Credit Card,"San Francisco, CA",Returned
3329,C005,Charlie White,2023-09-29,Phone,2,800,0.28,1295.56,Bank Transfer,"Miami, FL",Pending
3330,C010,Sophia Anderson,2024-02-30,Tablet,5,500,0.01,2475.0,Credit Card,"Los Angeles, CA",Cancelled
3331,C009,James Taylor,2023-01-15,Tablet,4,500,0.02,1960.0,Cryptocurrency,"New York, NY",Cancelled
3331,C009,James Taylor,2023-01-15,Tablet,4,500,0.02,1960.0,Cryptocurrency,"New York, NY",Cancelled
3332,C004,Alice Brown,2023-09-10,Keyboard,2,100,0.25,150.0,Credit Card,"Houston, TX",Shipped
3333,C005,Charlie White,2023-06-26,Tablet,1,500,0.42,290.0,PayPal,"Seattle, WA",Pending
3334,C005,Charlie White,2023-01-09,Camera,3,600,0.17,1494.0,,,Cancelled
3335,C007,David Wilson,2023-01-21,Keyboard,1,100,0.03,97.0,Cryptocurrency,"Seattle, WA",Pending
3336,C003,Bob Johnson,2023-07-01,Phone,4,800,0.1,2880.0,Cryptocurrency,"Atlanta, GA",Returned
3337,C004,Alice Brown,2023-01-08,Printer,3,250,0.09,682.5,Cryptocurrency,"Miami, FL",Cancelled
3338,C005,Charlie White,2023-02-23,Keyboard,3,100,0.25,332.33,,"Seattle, WA",Shipped
3339,C006,Emma Davis,2023-12-19,Keyboard,5,100,0.13,435.0,Credit Card,"San Francisco, CA",Pending
3340,C003,Bob Johnson,2023-09-03,Tablet,1,500,0.07,465.0,Credit Card,,Pending
3341,C005,Charlie White,2023-04-26,Tablet,3,500,0.15,1275.0,Cryptocurrency,"San Francisco, CA",Cancelled
3342,C007,David Wilson,2023-10-26,Keyboard,5,100,0.18,410.0,,"New York, NY",Returned
3342,C007,David Wilson,2023-10-26,Keyboard,5,100,0.18,410.0,,"New York, NY",Returned
3343,C007,David Wilson,2024-02-30,Mouse,5,50,0.01,247.5,Cryptocurrency,"Chicago, IL",Cancelled
3344,C001,John Doe,2023-10-07,Phone,3,800,0.03,2328.0,Credit Card,"Los Angeles, CA",Pending
3345,C004,Alice Brown,2023-09-14,Mouse,2,50,0.14,86.0,Cryptocurrency,"Houston, TX",Delivered
3346,C010,Sophia Anderson,2023-12-23,Tablet,2,500,0.18,820.0,PayPal,"New York, NY",Pending
3347,C001,John Doe,2023-06-17,Laptop,3,1200,0.3,2520.0,Credit Card,"New York, NY",Delivered
3348,C004,Alice Brown,2023-06-09,Tablet,5,500,0.29,1775.0,,"Seattle, WA",Shipped
3349,C001,,2023-03-18,Smartwatch,0,200,0.14,0.0,PayPal,"Los Angeles, CA",Pending
3350,C003,Bob Johnson,2023-06-04,Phone,5,800,0.05,3800.0,Credit Card,"Denver, CO",Returned
3351,C004,Alice Brown,2023-02-12,Printer,4,250,0.05,950.0,Credit Card,,Delivered
3352,C006,Emma Davis,2023-08-21,Monitor,5,300,0.02,1470.0,,"Seattle, WA",Returned
3353,C001,John Doe,2023-07-09,Mouse,1,50,0.25,37.5,Cryptocurrency,"New York, NY",Pending
3354,C003,Bob Johnson,2023-11-08,Headphones,5,150,0.2,600.0,Credit Card,"Boston, MA",Delivered
3355,C009,James Taylor,2023-10-28,Printer,3,250,0.26,555.0,,"Boston, MA",Returned
3356,C010,Sophia Anderson,2024-02-30,Mouse,2,50,0.17,83.0,Credit Card,"Miami, FL",Cancelled
3357,C009,James Taylor,2023-09-04,Keyboard,2,100,0.0,200.0,Bank Transfer,"Miami, FL",Shipped
3358,C010,Sophia Anderson,2023-02-20,Headphones,3,150,0.18,369.0,PayPal,"New York, NY",Pending
3359,C010,Sophia Anderson,2023-09-09,Camera,1,600,0.19,486.0,PayPal,"Atlanta, GA",Delivered
3360,C001,,2023-08-18,Laptop,1,1200,0.09,1092.0,Cryptocurrency,"San Francisco, CA",Shipped
3361,C001,John Doe,2023-08-13,Laptop,5,1200,0.23,2715.45,PayPal,"Boston, MA",Shipped
3362,C008,Olivia Martinez,2023-02-06,Tablet,4,500,0.24,1520.0,Cryptocurrency,,Shipped
3363,C010,Sophia Anderson,2023-02-04,Phone,3,800,0.14,2064.0,PayPal,"Boston, MA",Returned
3364,C008,Olivia Martinez,2023-05-18,Phone,1,800,0.27,584.0,Cryptocurrency,"New York, NY",Pending
3365,C008,Olivia Martinez,2023-10-06,Camera,5,600,0.28,2284.72,Cryptocurrency,"Boston, MA",Shipped
3366,C004,Alice Brown,2023-01-15,Keyboard,1,100,0.24,82.26,Bank Transfer,"Miami, FL",Pending
3367,C006,Emma Davis,2023-04-05,Headphones,5,150,0.29,307.1,PayPal,"San Francisco, CA",Returned
3368,C010,Sophia Anderson,2023-05-17,Laptop,2,1200,0.27,1752.0,PayPal,"Boston, MA",Delivered
3369,C001,John Doe,2023-11-15,Laptop,4,1200,0.08,4416.0,,"Seattle, WA",Cancelled
3370,C005,Charlie White,2023-03-31,Laptop,3,1200,0.27,2628.0,,"Boston, MA",Delivered
3371,C007,David Wilson,2023-04-07,Laptop,5,1200,0.13,5220.0,Bank Transfer,"New York, NY",Returned
3372,C009,James Taylor,2023-09-13,Camera,5,600,0.29,2130.0,Credit Card,"Boston, MA",Returned
3373,C007,David Wilson,2023-05-09,Keyboard,2,100,0.12,176.0,Credit Card,"Miami, FL",Cancelled
3374,C010,Sophia Anderson,2023-01-12,Smartwatch,4,200,0.29,568.0,,"Boston, MA",Pending
3375,C009,James Taylor,2023-09-12,Keyboard,1,100,0.26,74.0,Bank Transfer,"Chicago, IL",Cancelled
3376,C009,James Taylor,2023-03-11,Headphones,2,150,0.15,255.0,Bank Transfer,"Denver, CO",Pending
3377,C006,Emma Davis,2023-11-12,Monitor,5,300,0.14,1290.0,Bank Transfer,"Miami, FL",Cancelled
3378,C007,David Wilson,2023-07-01,Mouse,-1,50,0.07,-46.5,Credit Card,"San Francisco, CA",Returned
3379,C007,David Wilson,2023-12-18,Printer,5,250,0.12,1100.0,,"Houston, TX",Pending
3380,C009,James Taylor,2023-03-06,Phone,3,800,0.23,1848.0,PayPal,"Denver, CO",Delivered
3380,C009,James Taylor,2023-03-06,Phone,3,800,0.23,1848.0,PayPal,"Denver, CO",Delivered
3381,C003,Bob Johnson,2023-08-14,Smartwatch,1,200,0.22,156.0,PayPal,"Miami, FL",Cancelled
3382,C009,James Taylor,2023-03-27,Camera,4,600,0.29,1704.0,Credit Card,"New York, NY",Pending
3383,C003,Bob Johnson,2023-01-10,Camera,5,600,0.09,2730.0,PayPal,"Boston, MA",Returned
3384,C009,James Taylor,2023-09-18,Tablet,4,500,0.04,1920.0,,"Chicago, IL",Shipped
3385,C002,Jane Smith,2023-05-31,Printer,2,250,0.09,455.0,Bank Transfer,"Chicago, IL",Cancelled
3386,C008,Olivia Martinez,2023-09-10,Phone,1,800,0.25,600.0,Bank Transfer,"San Francisco, CA",Delivered
3387,C006,Emma Davis,2023-09-13,Smartwatch,5,200,0.11,890.0,PayPal,"Houston, TX",Shipped
3388,C009,James Taylor,2023-03-03,Phone,2,800,0.14,1376.0,PayPal,"New York, NY",Shipped
3389,C007,David Wilson,2023-07-08,Headphones,4,150,0.22,468.0,Cryptocurrency,"Denver, CO",Cancelled
3390,C008,Olivia Martinez,2023-01-27,Phone,1,800,0.23,616.0,,"Chicago, IL",Pending
3391,C006,Emma Davis,2023-03-05,Keyboard,1,100,0.05,95.0,PayPal,"Miami, FL",Pending
3391,C006,Emma Davis,2023-03-05,Keyboard,1,100,0.05,95.0,PayPal,"Miami, FL",Pending
3392,C003,Bob Johnson,2023-09-08,Camera,3,600,0.07,1674.0,Bank Transfer,"Boston, MA",Shipped
3393,C010,Sophia Anderson,2023-11-23,Camera,5,600,0.02,2940.0,Bank Transfer,"Houston, TX",Pending
3394,C003,Bob Johnson,2023-08-10,Monitor,3,300,0.17,747.0,Bank Transfer,"Miami, FL",Shipped
3395,C009,James Taylor,2023-10-28,Camera,4,600,0.09,2184.0,,"Chicago, IL",Cancelled
3396,C009,James Taylor,2023-02-06,Headphones,1,150,0.28,108.0,Bank Transfer,"Atlanta, GA",Shipped
3397,C008,Olivia Martinez,2023-09-14,Phone,3,800,0.17,1306.24,,"Seattle, WA",Pending
3398,C008,,2023-04-23,Laptop,4,1200,0.24,3648.0,,"San Francisco, CA",Delivered
3399,C009,James Taylor,2023-06-11,Monitor,1,300,0.07,279.0,Cryptocurrency,"Atlanta, GA",Pending
3400,C007,David Wilson,2023-04-20,Monitor,5,300,0.28,1080.0,PayPal,"Atlanta, GA",Shipped
3400,C007,David Wilson,2023-04-20,Monitor,5,300,0.28,1080.0,PayPal,"Atlanta, GA",Shipped
3401,C006,Emma Davis,2023-04-19,Keyboard,1,100,0.15,85.0,Bank Transfer,"Miami, FL",Shipped
3402,C005,Charlie White,2023-12-23,Tablet,4,500,0.09,1820.0,Credit Card,,Shipped
3403,C004,Alice Brown,2023-04-09,Phone,2,800,0.11,1424.0,Bank Transfer,"Chicago, IL",Shipped
3404,C003,Bob Johnson,2023-08-14,Smartwatch,5,200,0.23,770.0,PayPal,"Houston, TX",Returned
3405,C009,James Taylor,2023-07-02,Keyboard,2,100,0.08,184.0,Bank Transfer,"Miami, FL",Cancelled
3406,C003,Bob Johnson,2023-04-13,Printer,3,250,0.29,532.5,PayPal,"Atlanta, GA",Returned
3407,C002,Jane Smith,2023-09-19,Camera,1,600,0.02,588.0,PayPal,"Boston, MA",Cancelled
3408,C004,Alice Brown,2023-09-17,Smartwatch,4,200,0.26,356.7,PayPal,"Denver, CO",Cancelled
3409,C009,James Taylor,2023-02-13,Camera,4,600,0.28,2105.21,Credit Card,"Chicago, IL",Pending
3410,C008,Olivia Martinez,2023-03-25,Monitor,3,300,0.06,846.0,PayPal,"Denver, CO",Cancelled
3411,C007,David Wilson,2023-09-24,Headphones,4,150,0.27,438.0,Cryptocurrency,"Houston, TX",Shipped
3412,C005,Charlie White,2023-05-13,Headphones,2,150,0.07,279.0,Cryptocurrency,"Miami, FL",Delivered
3413,C008,Olivia Martinez,2023-04-12,Laptop,4,1200,0.09,4368.0,Bank Transfer,"Atlanta, GA",Shipped
3414,C004,Alice Brown,2023-03-21,Tablet,4,500,0.13,1740.0,Credit Card,"Los Angeles, CA",Delivered
3415,C009,James Taylor,2023-12-19,Mouse,3,50,0.2,120.0,Cryptocurrency,"San Francisco, CA",Pending
3416,C007,David Wilson,2023-03-24,Laptop,1,1200,0.2,960.0,Cryptocurrency,"Seattle, WA",Shipped
3417,C004,Alice Brown,2023-11-06,Headphones,2,150,0.25,225.0,Credit Card,"Atlanta, GA",Pending
3418,C004,Alice Brown,2023-06-13,Printer,4,250,0.01,990.0,PayPal,"Atlanta, GA",Delivered
3419,C009,James Taylor,2023-04-01,Tablet,1,500,0.09,455.0,Cryptocurrency,"Seattle, WA",Shipped
3420,C001,John Doe,2023-10-16,Mouse,2,50,0.02,98.0,PayPal,"Seattle, WA",Delivered
3421,C008,Olivia Martinez,2023-07-16,Mouse,2,50,0.44,56.0,Cryptocurrency,"Boston, MA",Delivered
3422,C002,Jane Smith,2023-12-21,Laptop,1,1200,0.2,960.0,Bank Transfer,"San Francisco, CA",Cancelled
3423,C010,Sophia Anderson,2023-06-25,Printer,1,250,0.07,232.5,Bank Transfer,"Houston, TX",Shipped
3424,C006,Emma Davis,2023-08-22,Phone,4,800,0.28,2304.0,PayPal,"Atlanta, GA",Pending
3425,C007,David Wilson,2023-09-30,Smartwatch,3,200,0.22,468.0,Cryptocurrency,"Houston, TX",Delivered
3426,C005,Charlie White,2023-03-22,Monitor,5,300,0.16,1260.0,Bank Transfer,"Miami, FL",Returned
3427,C002,Jane Smith,2023-12-20,Camera,1,600,0.29,426.0,Bank Transfer,,Returned
3428,C010,Sophia Anderson,2023-01-30,Headphones,4,150,0.26,444.0,PayPal,"Houston, TX",Shipped
3429,C004,Alice Brown,2023-01-13,Monitor,5,300,0.22,1170.0,Credit Card,"Denver, CO",Returned
3430,C007,David Wilson,2023-03-18,Tablet,2,500,0.07,930.0,Cryptocurrency,,Delivered
3431,C003,Bob Johnson,2023-05-01,Smartwatch,5,200,0.06,940.0,Credit Card,"Los Angeles, CA",Returned
3432,C001,John Doe,2023-01-22,Smartwatch,2,200,0.11,356.0,PayPal,"Houston, TX",Shipped
3433,C007,David Wilson,2023-07-15,Smartwatch,5,200,0.16,840.0,,,Cancelled
3434,C001,John Doe,2023-02-18,Tablet,5,500,0.24,1900.0,Cryptocurrency,"Miami, FL",Shipped
3435,C001,John Doe,2024-02-30,Headphones,3,150,0.15,382.5,Credit Card,"Houston, TX",Returned
3436,C008,Olivia Martinez,2023-05-02,Phone,2,800,0.04,1536.0,Bank Transfer,,Delivered
3437,C008,Olivia Martinez,2023-02-27,Headphones,5,150,0.07,697.5,Credit Card,,Cancelled
3438,C002,Jane Smith,2023-12-03,Phone,4,800,0.02,3136.0,Bank Transfer,"New York, NY",Cancelled
3439,C006,,2023-04-28,Phone,5,800,0.27,2920.0,Cryptocurrency,,Cancelled
3440,C008,Olivia Martinez,2023-03-02,Mouse,1,50,0.07,46.5,Bank Transfer,"Seattle, WA",Returned
3441,C010,Sophia Anderson,2023-08-31,Laptop,4,1200,0.03,4656.0,Cryptocurrency,"New York, NY",Returned
3442,C005,Charlie White,2023-04-15,Phone,4,800,0.04,3072.0,,"Miami, FL",Shipped
3443,C001,John Doe,2023-03-11,Smartwatch,1,200,0.14,172.0,Credit Card,"Houston, TX",Returned
3444,C010,Sophia Anderson,2023-09-19,Monitor,5,300,0.07,1395.0,Cryptocurrency,"Denver, CO",Cancelled
3445,C004,Alice Brown,2024-02-30,Phone,4,800,0.1,2880.0,,"Boston, MA",Pending
3446,C003,Bob Johnson,2023-01-08,Mouse,4,50,0.07,186.0,Cryptocurrency,"Atlanta, GA",Delivered
3447,C004,Alice Brown,2023-11-16,Mouse,1,50,0.21,39.5,PayPal,"Los Angeles, CA",Returned
3448,C001,John Doe,2023-05-09,Phone,3,800,0.27,1752.0,Bank Transfer,"Denver, CO",Pending
3449,C006,Emma Davis,2023-03-27,Phone,3,800,0.03,2328.0,Bank Transfer,"Seattle, WA",Cancelled
3450,C005,Charlie White,2023-08-30,Printer,2,250,0.28,360.0,Credit Card,,Delivered
3451,C009,James Taylor,2023-06-20,Camera,4,600,0.19,1944.0,Cryptocurrency,"New York, NY",Pending
3452,C001,John Doe,2023-05-14,Laptop,2,1200,0.15,1245.1,Cryptocurrency,"Atlanta, GA",Delivered
3453,C010,,2023-09-05,Printer,0,250,0.29,0.0,,"Los Angeles, CA",Shipped
3454,C009,James Taylor,2023-12-05,Printer,2,250,0.05,475.0,PayPal,"Houston, TX",Delivered
3455,C005,Charlie White,2023-04-23,Laptop,2,1200,0.02,2352.0,Credit Card,,Delivered
3456,C007,David Wilson,2023-12-26,Smartwatch,4,200,0.03,776.0,Bank Transfer,"Atlanta, GA",Shipped
3457,C007,David Wilson,2023-06-04,Keyboard,2,100,0.1,180.0,,"San Francisco, CA",Cancelled
3458,C002,Jane Smith,2023-03-05,Laptop,4,1200,0.13,4176.0,Cryptocurrency,"San Francisco, CA",Pending
3459,C010,Sophia Anderson,2023-06-28,Camera,3,600,0.16,1512.0,Bank Transfer,"Denver, CO",Shipped
3460,C002,Jane Smith,2023-11-11,Printer,5,250,0.19,1012.5,,"Los Angeles, CA",Delivered
3461,C009,James Taylor,2023-11-23,Laptop,2,1200,0.17,1992.0,PayPal,"Los Angeles, CA",Shipped
3462,C006,Emma Davis,2023-02-23,Phone,2,800,0.25,1200.0,PayPal,"Seattle, WA",Shipped
3463,C003,Bob Johnson,2023-01-01,Mouse,2,50,0.14,86.0,Bank Transfer,"New York, NY",Shipped
3464,C010,Sophia Anderson,2023-07-04,Mouse,3,50,0.19,121.5,Cryptocurrency,"Boston, MA",Delivered
3465,C005,Charlie White,2023-09-07,Keyboard,3,100,0.1,270.0,Bank Transfer,"Boston, MA",Pending
3466,C004,Alice Brown,2023-09-28,Headphones,3,150,0.06,423.0,PayPal,"Houston, TX",Delivered
3467,C002,Jane Smith,2023-12-13,Headphones,1,150,0.09,136.5,PayPal,"Houston, TX",Returned
3468,C004,Alice Brown,2023-02-25,Monitor,1,300,0.26,222.0,,"Miami, FL",Delivered
3469,C005,,2023-12-23,Tablet,-1,500,0.27,-365.0,PayPal,"Atlanta, GA",Delivered
3470,C010,Sophia Anderson,2023-03-08,Camera,2,600,0.05,1140.0,Credit Card,"Houston, TX",Returned
3471,C004,Alice Brown,2023-10-07,Printer,4,250,0.29,710.0,Credit Card,"New York, NY",Shipped
3472,C008,Olivia Martinez,2023-06-20,Printer,5,250,0.26,925.0,Credit Card,"San Francisco, CA",Returned
3473,C002,Jane Smith,2023-08-02,Camera,2,600,0.25,900.0,PayPal,"Seattle, WA",Delivered
